Eibenstock;037752;12.6;50.5167;6924
Zwönitz;037754;12.8;50.6333;11905
Schönheide, Erzgebirge;037755;12.5333;50.5;5451
Breitenbrunn / Erzgebirge;037756;12.7667;50.4667;4847
Rittersgrün;037757;12.7833;50.4667;1896
Rostock;0381;12.1333;54.0833;198993
Bentwisch bei Rostock;038201;12.2;54.1167;2450
Admannshagen-Bargeshagen;038203;11.9833;54.1167;11446
Broderstorf;038204;12.2667;54.0833;2919
Cammin bei Rostock;038205;12.35;53.9833;4215
Seeheilbad Graal-Müritz;038206;12.25;54.25;4103
Kritzmow;038207;12.05;54.05;3090
Damm bei Rostock;038208;12.15;54.0167;2560
Sanitz bei Rostock;038209;12.3833;54.0833;5946
Ribnitz-Damgarten;03821;12.45;54.25;17053
Ostseebad Ahrenshoop;038220;12.4333;54.3833;1758
Marlow bei Ribnitz-Damgarten;038221;12.5833;54.15;4978
Semlow;038222;12.65;54.1833;908
Schlemmin bei Ribnitz-Damgarten;038225;12.6833;54.2333;1450
Bad Sülze;038229;12.6667;54.1333;2029
Bartelshagen II bei Barth;038231;12.5833;54.3333;9553
Zingst, Ostseebad;038232;12.6833;54.4333;3223
Kröpelin;038292;11.8;54.0667;4126
Kühlungsborn, Ostseebad;038293;11.75;54.15;7367
Alt Bukow;038294;11.6;54;4352
Insel Hiddensee;038300;13.1;54.5667;1151
Putbus;038301;13.4833;54.35;4890
Glowe, Rügen;038302;13.4833;54.5667;2967
Baabe, Ostseebad;038303;13.7;54.35;2540
Garz / Rügen;038304;13.35;54.3167;1986
Gingst;038305;13.25;54.45;1531
Dreschvitz;038306;13.3167;54.4;2209
Poseritz;038307;13.2833;54.3;1202
Trent, Rügen;038309;13.25;54.5167;895
Buxheim bei Memmingen;03831;10.1333;48;58847
Drechow;038320;12.8;54.1333;3116
Groß Kordshagen;038321;12.85;54.3333;2773
Franzburg;038322;12.8833;54.1833;1786
Altenpleen;038323;12.9333;54.35;1969
Velgast;038324;12.8;54.2667;2121
Grimmen;038326;13.05;54.1;11115
Elmenhorst / Lichtenhagen;038327;12.0167;54.1583;4290
Behnkendorf;038328;13.1333;54.2;1537
Deyelsdorf;038334;12.8333;54.05;711
Greifswald, Hansestadt;03834;13.3833;54.1;52669
Mesekenhagen;038351;13.3167;54.15;1047
Kemnitz bei Greifswald;038352;13.55;54.0667;1263
Bandelin;038353;13.3833;53.9667;2685
Hanshagen bei Greifswald;038354;13.5333;54.05;1936
Groß Kiesow;038355;13.4833;54.0167;1571
Behrenhoff;038356;13.4;54.0167;591
Buddenhagen bei Wolgast;03836;13.7;54;12725
Kröslin;038370;13.7667;54.1167;1860
Karlshagen;038371;13.8333;54.1167;3183
Rankwitz;038372;13.9333;53.95;1977
Brünzow;038373;13.5667;54.1;726
Lassan, Vorpommern;038374;13.85;53.95;1470
Koserow;038375;14;54.05;1679
Zirchow;038376;14.1333;53.8833;773
Zinnowitz, Ostseebad;038377;13.9;54.0667;3705
Benz, Usedom;038378;14.0667;53.9333;600
Altefähr;03838;13.1167;54.3167;14703
Altenkirchen, Rügen;038391;13.3333;54.6333;1677
Sassnitz;038392;13.65;54.5167;10920
Ostseebad Binz;038393;13.6167;54.3833;5595
Wismar, Mecklenburg;03841;11.4667;53.9;45442
Lübberstorf;038422;11.7333;53.8667;4256
Bad Kleinen;038423;11.4667;53.7667;3780
Bobitz;038424;11.35;53.8;2826
Insel Poel;038425;11.4333;54;2878
Benz bei Wismar;038426;11.5833;53.9167;2183
Blowatz;038427;11.5333;53.9833;1277
Glasin;038429;11.7333;53.9167;926
Glasewitz;03843;12.2833;53.8167;31257
Benitz bei Schwaan;03844;12.1;53.9833;5483
Baumgarten bei Bützow;038450;11.8833;53.8167;1330
Lalendorf;038452;12.3833;53.75;2592
Mistorf;038453;12.15;53.8833;707
Plaaz;038455;12.35;53.85;651
Hoppenrade bei Güstrow;038457;12.2667;53.7333;3505
Zehna;038458;12.15;53.7167;774
Diekhof bei Laage;038459;12.4;53.8667;4854
Bützow;038461;11.9833;53.85;8398
Bernitt;038464;11.8833;53.9;1881
Jürgenshagen bei Bützow;038466;11.9;53.95;1234
Borkow;03847;11.9333;53.6667;4871
Witzin;038481;11.9167;53.7167;556
Jesendorf bei Warin;038482;11.6;53.8;3559
Blankenberg, Mecklenburg;038483;11.7167;53.7667;3169
Bibow;038484;11.6333;53.7833;844
Dabel;038485;11.9;53.6667;1702
Demen;038488;11.7667;53.6333;1413
Schwerin, Mecklenburg;0385;11.4167;53.6333;97110
Raben Steinfeld;03860;11.5;53.6;1202
Banzkow;03861;11.5167;53.5333;3735
Barnin;03863;11.7;53.6;4550
Holthusen bei Schwerin;03865;11.35;53.55;889
Cambs;03866;11.5167;53.7;2167
Alt Meteln;03867;11.35;53.75;1199
Lübesse;03868;11.4667;53.4833;1715
Dümmer;03869;11.2;53.5833;2848
Karrenzin;03871;11.8;53.3333;19610
Grebbin;038720;11.8667;53.5167;544
Ziegendorf;038721;11.8167;53.2833;808
Raduhn;038722;11.6833;53.4833;569
Siggelkow;038724;11.9333;53.3833;1076
Groß Godems;038725;11.8;53.3667;371
Spornitz;038726;11.7167;53.4;1535
Mestlin;038727;11.9333;53.5833;1039
Damm bei Parchim;038728;11.75;53.4333;1208
Marnitz;038729;11.9333;53.3167;882
Broock bei Lübz;038731;12.1167;53.4667;6510
Plau am See;038735;12.2667;53.45;6022
Diestelow;038736;12.0833;53.55;3826
Ganzlin;038737;12.25;53.3833;1011
Alt Krenzlin;03874;11.3;53.3167;12275
Gorlosen;038750;11.4667;53.1833;2180
Picher;038751;11.35;53.35;766
Balow;038752;11.7167;53.2667;355
Wöbbelin;038753;11.5;53.4;981
Eldena an der Elde;038755;11.4167;53.2333;1476
Brunow bei Parchim;038756;11.8;53.2667;6462
Blievenstorf;038757;11.6667;53.3667;7042
Dömitz;038758;11.25;53.1333;2570
Perleberg;03876;11.8667;53.0667;13606
Wittenberge, Prignitz;03877;11.75;53;20120
Lanz bei Lenzen;038780;11.6;53.0667;897
Bad Wilsnack;038791;11.95;52.95;2982
Lenzen (Elbe);038792;11.4833;53.0833;2313
Cumlosen;038794;11.6667;53.0333;892
Plattenburg;038796;12.03227;52.95683;4134
Karstädt, Prignitz;038797;11.75;53.15;7026
Bernstorf bei Grevesmühlen;03881;11.1167;53.8333;11024
Selmsdorf;038823;10.8667;53.8833;2062
Mallentin;038824;11.0667;53.8833;820
Ostseebad Boltenhagen;038825;11.2167;53.9833;3214
Dassow;038826;10.9833;53.9167;3237
Grieben bei Grevesmühlen;038828;11.05;53.8333;4748
Bandenitz;03883;11.2833;53.4833;12295
Amt Neuhaus;038841;10.9333;53.25;5574
Besitz;038847;10.8667;53.35;10731
Brahlstorf;038848;10.9333;53.3667;971
Gammelin;038850;11.2333;53.5167;487
Gallin bei Boizenburg;038851;10.8333;53.5;3230
Körchow bei Hagenow;038852;11.0667;53.45;5055
Redefin;038854;11.2;53.35;588
Lübtheen;038855;11.0833;53.3;3931
Alt Zachun;038859;11.3333;53.4833;398
Dragun;03886;11.2167;53.7;6042
Mühlen Eichsen;038871;11.25;53.7667;1039
Dechow;038872;10.9167;53.7167;2810
Carlow;038873;10.9333;53.7667;1276
Badow;038874;11.1167;53.6167;1644
Schlagsdorf bei Gadebusch;038875;10.8333;53.7333;1151
Roggendorf bei Gadebusch;038876;11.0167;53.7;1073
Bandau;039000;11.1;52.6667;1967
Flecken Apenburg;039001;11.2;52.7167;943
Bösdorf bei Haldensleben;039002;11.0833;52.4167;7437
Ahlum, Altmark;039003;11;52.6833;640
Dannefeld;039004;11.1333;52.5;405
Kusey;039005;11.0833;52.5667;1120
Miesterhorst;039006;11.1333;52.4667;728
Tangeln;039007;11.0167;52.6667;405
Dönitz;039008;11.0333;52.6;933
Badel;039009;11.3167;52.7333;472
Altensalzwedel;03901;11.1833;52.7667;21391
Bornsen bei Salzwedel;03902;10.9167;52.7167;2127
Brunau, Altmark;039030;11.4667;52.75;631
Dähre;039031;10.9;52.8;931
Wallstawe;039033;11.0167;52.8;477
Fleetmark;039034;11.3833;52.8;790
Kuhfelde;039035;11.1167;52.7833;529
Binde;039036;11.3833;52.85;341
Pretzier;039037;11.25;52.8333;1298
Henningen bei Salzwedel;039038;10.9667;52.85;700
Bonese;039039;10.85;52.8167;277
Haldensleben;03904;11.4167;52.3;20021
Bartensleben;039050;11.1333;52.2333;337
Berenbrock bei Haldensleben;039051;11.3167;52.4167;1758
Alleringersleben;039052;11.1333;52.2167;1305
Süplingen;039053;11.3333;52.2833;1059
Belsdorf bei Haldensleben;039054;11.15;52.3333;1826
Behnsdorf;039055;11.15;52.3167;685
Klüden;039056;11.4;52.4167;308
Rätzlingen bei Haldensleben;039057;11.1167;52.4;827
Wegenstedt;039059;11.2167;52.3833;392
Beendorf bei Haldensleben;039061;11.0833;52.2333;2383
Ackendorf bei Haldensleben;039062;11.4333;52.2167;1672
Algenstedt;03907;11.45;52.6;11740
Altmersleben;039080;11.4333;52.6833;2832
Kakerbeck, Altmark;039081;11.2833;52.6667;925
Breitenfeld, Altmark;039082;11.25;52.5667;2305
Meßdorf;039083;11.5667;52.7167;738
Lindstedt;039084;11.5333;52.6;620
Zichtau;039085;11.3;52.6;276
Jävenitz;039086;11.5;52.5333;1200
Letzlingen;039088;11.5;52.4333;1587
Berkau (Altmark);039089;11.4833;52.6333;3292
Klötze;03909;11.1667;52.6167;5369
Magdeburg;0391;11.6167;52.1333;228515
Gommern;039200;11.8333;52.0667;11371
Wolmirstedt;039201;11.6333;52.25;10716
Niedere Börde;039202;11.53125;52.2395875;7783
Barleben;039203;11.5889;52.194433333333;9169
Groß Santersleben;039204;11.45;52.1833;4231
Sülzetal;039205;11.55;52.0167;9881
Eichenbarleben;039206;11.4;52.1667;1206
Colbitz;039207;11.6167;52.3167;3434
Burgstall bei Tangerhütte;039208;11.7;52.4167;2260
Bottmersdorf;039209;11.4333;52.0333;5387
Burg bei Magdeburg;03921;11.85;52.2667;24854
Möckern bei Burg;039221;11.95;52.1333;6789
Hohenwarthe;039222;11.7167;52.2333;2657
Dörnitz;039223;12.2;52.2167;548
Gehrden bei Zerbst;03923;11.95;52;16029
Prödel;039242;11.9167;52.0333;290
Steutz;039244;12.0833;51.8833;965
Hobeck;039245;12.0333;52.0667;2437
Bornum bei Zerbst;039246;12.2;51.9667;1186
Güterglück;039247;12;51.9833;763
Hecklingen bei Staßfurt;03925;11.533333;51.85;23538
Güsten, Anhalt;039262;11.6;51.7833;4161
Tarthun;039263;11.4667;51.9333;1545
Dalldorf, Kreis Herzogtum Lauenburg;039264;10.6167;53.4333;1632
Brumby bei Schönebeck;039266;11.7167;51.9;3857
Borne bei Staßfurt;039267;11.55;51.95;1384
Egeln;039268;11.4333;51.95;4061
Plötzky;03928;11.8;52.05;34096
Insel bei Stendal;03929;11.75;52.5667;753
Calbe (Saale);039291;11.7667;51.9;11319
Biederitz;039292;11.7167;52.15;4620
Dreileben;039293;11.3333;52.1333;603
Breitenhagen;039294;11.95;51.9333;1809
Zuchau;039295;11.85;51.85;356
Welsleben;039296;11.65;52;1851
Biere;039297;11.65;51.9667;2469
Barby (Elbe);039298;11.8833;51.9667;4586
Dahlen bei Stendal;03931;11.8333;52.5667;37451
Schinne;039320;11.7333;52.6667;484
Arneburg;039321;12;52.6667;1728
Bölsdorf;039322;11.9333;52.5167;9714
Fischbeck (Elbe);039323;12.0167;52.5333;2051
Dobberkau;039324;11.6;52.7;741
Uchtspringe;039325;11.6167;52.5333;1446
Klietz;039327;12.0667;52.6833;1681
Rochau;039328;11.75;52.7167;727
Moringen;039329;9.86667;51.7;7596
Brettin;03933;12.1833;52.4333;14524
Bellingen bei Stendal;039335;11.8333;52.5167;756
Redekin;039341;12.0833;52.4667;695
Gladau;039342;12.1;52.3;716
Jerichow;039343;12.0333;52.5;2311
Tucheim;039346;12.1833;52.292;1413
Kade;039347;12.2667;52.3833;740
Klitsche;039348;12.2333;52.4667;377
Elbe-Parey;039349;12.0167;52.3833;7790
Tangerhütte;03935;11.8;52.4333;6016
Buchholz bei Stendal;039361;11.7833;52.5333;1162
Grieben bei Tangerhütte;039362;11.9667;52.4333;792
Angern bei Wolmirstedt;039363;11.7333;52.35;1353
Dolle;039364;11.6167;52.4;577
Badingen bei Stendal;039365;11.65;52.6167;510
Bertingen;039366;11.8333;52.35;380
Düsedau;03937;11.8;52.7667;7150
Kamern bei Schönhausen;039382;12.1167;52.75;747
Sandau (Elbe);039383;12.05;52.7833;1047
Arendsee (Altmark);039384;11.4833;52.8667;2925
Beuster;039386;11.7833;52.9333;4289
Havelberg;039387;12.0833;52.8167;7584
Baben;039388;11.8833;52.7;1338
Iden;039390;11.9167;52.7833;966
Ballerstedt;039391;11.7167;52.7333;1018
Altenzaun;039394;12.0333;52.75;654
Aulosen;039395;11.5833;52.9833;233
Geestgottberg;039397;11.7333;52.95;398
Groß Garz;039398;11.6167;52.9333;796
Kleinau;039399;11.5167;52.8;612
Wefensleben;039400;11.1667;52.1833;2218
Wackersleben;039401;11.0167;52.0667;1697
Marienborn, Börde;039402;11.1167;52.2;1649
Gröningen bei Oschersleben;039403;11.2167;51.9333;4121
Ausleben;039404;11.1167;52.0833;1990
Barneberg;039405;11.0667;52.1167;2724
Harbke;039406;11.05;52.1833;1901
Eggenstedt;039407;11.2333;52.1;2511
Hadmersleben;039408;11.3;51.9833;1914
Drackenstedt;039409;11.3333;52.15;2288
Halberstadt;03941;11.05;51.9;39784
Bühne bei Halberstadt;039421;10.6333;51.9833;5371
Harsleben;039423;11.1;51.8667;3128
Groß Quenstedt;039424;11.1167;51.9333;2417
Sargstedt;039425;10.9833;51.9333;742
Berßel;039426;10.7667;51.95;740
Aspenstedt;039427;10.95;51.9333;1967
Wernigerode;03943;10.7833;51.8333;34209
Blankenburg (Harz);03944;10.95;51.7833;15896
Abbenrode bei Wernigerode;039451;10.6167;51.9167;1529
Darlingerode;039452;10.7167;51.8333;6334
Derenburg;039453;10.9;51.8667;2677
Elbingerode (Harz);039454;10.7944333333333;51.7555666666667;5706
Schierke am Brocken;039455;10.6667;51.7667;733
Altenbrak;039456;10.9333;51.7333;386
Benneckenstein (Harz);039457;10.7167;51.6667;2236
Heudeber;039458;10.85;51.9;1276
Hasselfelde;039459;10.85;51.6833;3148
Quedlinburg;03946;11.15;51.7833;22795
Neinstedt;03947;11.0833;51.75;12903
Ditfurt;039481;11.2;51.8333;1832
Gatersleben;039482;11.2833;51.8167;2569
Ballenstedt;039483;11.2333;51.7167;7978
Dankerode bei Quedlinburg;039484;11.1333;51.5833;4439
Bad Suderode;039485;11.1167;51.7333;3900
Güntersberge;039488;10.9833;51.65;939
Altbrandsleben;03949;11.25;52.0667;17812
Neubrandenburg, Mecklenburg;0395;13.2667;53.5667;68451
Altenhagen bei Altentreptow;03960;13.1167;53.7667;827
Friedland bei Neubrandenburg;039601;13.55;53.6833;7172
Burg Stargard;039603;13.3167;53.5;4682
Groß Nemerow;039605;13.2333;53.4667;1381
Glienke;039606;13.4333;53.6;153
Blankenhof;039608;13.1333;53.5833;1643
Altentreptow;03961;13.25;53.6833;6639
Alt Rehse;03962;13.1667;53.5;2567
Groß Daberkow;03963;13.6333;53.5;4323
Bartow;03965;13.35;53.8167;1249
Cölpin;03966;13.4333;53.5167;909
Kublank;03968;13.5;53.55;531
Siedenbollentin;03969;13.3833;53.7333;699
Anklam;03971;13.7;53.8667;15185
Iven;039723;13.4333;53.8;875
Buggenhagen bei Wolgast;039724;13.8667;53.9167;948
Bargischow;039726;13.75;53.8333;2328
Blesewitz;039727;13.6167;53.8167;909
Blumenhagen bei Strasburg;03973;13.8833;53.5333;12422
Jatznick;039741;13.9417;53.5833;2132
Brüssow, Uckermark;039742;14.1333;53.4;2540
Zerrenthin;039743;14.1;53.5;515
Bergholz bei Pasewalk;039744;14.1667;53.45;448
Uckerland;039745;13.7806;53.4569;3547
Krackow;039746;14.2667;53.35;671
Züsedom;039747;14.0167;53.45;299
Viereck;039748;14.05;53.55;1460
Glasow, Vorpommern;039751;14.2667;53.3833;2191
Strasburg (Uckermark);039753;13.75;53.5167;6531
Blankensee, Vorpommern;039754;14.3167;53.5167;3083
Torgelow;03976;14.0167;53.6333;10836
Grambin;039771;14.0167;53.7667;11113
Rothemühl;039772;13.8333;53.6;370
Altwarp;039773;14.2833;53.75;675
Mönkebude;039774;13.9667;53.7667;832
Ahlbeck;039775;14.2;53.6667;818
Hintersee bei Ueckermünde;039776;14.2667;53.6333;393
Altwigshagen;039777;13.8333;53.7;433
Ferdinandshof, Vorpommern;039778;13.8833;53.6667;3275
Eggesin;039779;14.0833;53.6833;6098
Blumenholz;03981;13.1167;53.4167;22453
Carpin;039821;13.25;53.35;1005
Kratzeburg;039822;12.95;53.4333;565
Buchholz bei Röbel;039823;12.65;53.2667;2376
Hohenzieritz;039824;13.1;53.45;625
Blankensee bei Neustrelitz;039826;13.2667;53.4167;1677
Feldberg (Schwarzwald);039831;8.06667;47.8667;5129
Priepert;039832;13.0333;53.2167;3289
Mirow, Mecklenburg;039833;12.8167;53.2667;3743
Prenzlau;03984;13.8667;53.3167;21039
Göritz bei Prenzlau;039851;13.9167;53.4167;903
Nordwestuckermark;039852;13.6046;53.2697;5512
Schmölln, Thüringen;039862;12.3565;50.8951;12967
Templin;03987;13.5;53.1167;13681
Milmersdorf;039886;13.65;53.1167;1860
Gerswalde;039887;13.7667;53.1667;1924
Lychen;039888;13.3;53.2;3967
Boitzenburger Land;039889;13.5867;53.255;4343
Groß Dratow;03991;12.8333;53.5167;21637
Ankershagen;039921;12.9667;53.4833;746
Altenhof bei Röbel;039922;12.35;53.35;431
Priborn;039923;12.6667;53.3;441
Stuer;039924;12.3333;53.3833;302
Wredenhagen;039925;12.5167;53.3;524
Grabowhöfe;039926;12.6;53.5667;1084
Alt Schwerin;039927;12.3667;53.5167;703
Möllenhagen;039928;12.9333;53.5333;2048
Bollewick;039931;12.5833;53.35;5628
Göhren-Lebbin;039932;12.4833;53.4833;7349
Hohen Wangelin;039933;12.4333;53.6167;771
Basedow bei Teterow;03994;12.6833;53.7;8208
Faulenrost;039951;12.7833;53.6333;793
Grammentin;039952;12.9;53.75;277
Schwinkendorf;039953;12.6833;53.65;383
Bredenfelde bei Malchin;039954;12.95;53.6;6944
Jürgenstorf bei Reuterstadt Stavenhagen;039955;12.9;53.6667;1004
Neukalen;039956;12.7833;53.8167;2304
Gielow;039957;12.75;53.7;1583
Dargun;039959;12.85;53.9;3706
Alt Sührkow;03996;12.65;53.8;9647
Behren-Lübchin;039971;12.6667;54.0333;3444
Walkendorf;039972;12.55;53.9667;536
Altkalen;039973;12.75;53.9;930
Thürkow;039975;12.5667;53.8333;474
Groß Wüstenfelde;039977;12.55;53.8833;1265
Groß Roge;039978;12.5;53.7833;775
Demmin, Hansestadt;03998;13.0333;53.9;12912
Daberkow;039991;13.3;53.8333;416
Görmin;039992;13.2667;53.9833;1008
Hohenmocker;039993;13.1833;53.8167;625
Nossendorf;039995;12.95;53.9667;915
Jarmen;039997;13.35;53.9167;3127
Düvier;039998;13.0667;54.0167;4352
Alt Tellin;039999;13.25;53.85;1645
Wentorf bei Hamburg;040;10.25;53.5;1734830
Appen, Kreis Pinneberg;04101;9.73333;53.65;41289
Ahrensburg;04102;10.25;53.6833;30134
Hetlingen;04103;9.63333;53.6;31875
Aumühle bei Hamburg;04104;10.3167;53.5333;3847
Harmstorf, Kreis Harburg;04105;9.98333;53.35;41287
Bilsen;04106;9.88333;53.7667;20281
Hoisdorf;04107;10.3167;53.65;3521
Rosengarten, Kreis Harburg;04108;9.9;53.4;13305
Tangstedt, Kreis Stormarn;04109;10.0833;53.7333;6276
Ellerhoop;04120;9.76667;53.7333;1326
Elmshorn;04121;9.65;53.75;48317
Groß Nordende;04122;9.65;53.7;17871
Barmstedt;04123;9.76667;53.7833;9475
Blomesche Wildnis;04124;9.41667;53.8;11885
Seester;04125;9.58333;53.7167;978
Altenmoor;04126;9.56667;53.7667;5174
Bokel bei Elmshorn;04127;9.73333;53.8667;1626
Kollmar;04128;9.5;53.75;1796
Haselau;04129;9.61667;53.6667;1711
Adendorf, Kreis Lüneburg;04131;10.45;53.2833;71306
Amelinghausen;04132;10.2167;53.1167;3705
Bardowick;04133;10.3833;53.3;5481
Barnstedt, Kreis Lüneburg;04134;10.3667;53.1333;3141
Kirchgellersen;04135;10.3;53.2333;1976
Lüdersburg;04136;10.5667;53.3167;3321
Barendorf, Kreis Lüneburg;04137;10.5167;53.2333;2086
Betzendorf, Kreis Lüneburg;04138;10.3167;53.1333;1061
Hohnstorf (Elbe);04139;10.55;53.3667;2451
Estorf, Kreis Stade;04140;9.2;53.5833;1478
Agathenburg;04141;9.53333;53.5667;45682
Grünendeich, Niederelbe;04142;9.6;53.5667;3370
Drochtersen;04143;9.38333;53.7;12209
Burweg;04144;9.28333;53.6333;4673
Deinste;04149;9.43333;53.5333;5726
Basthorst, Kreis Herzogtum Lauenburg;04151;10.4667;53.5833;14864
Escheburg;04152;10.3167;53.4667;29403
Buchhorst, Kreis Herzogtum Lauenburg;04153;10.5667;53.3833;11671
Kuddewörde;04154;10.4;53.5833;7639
Basedow, Kreis Herzogtum Lauenburg;04155;10.5833;53.4167;5524
Talkau;04156;10.5667;53.5667;526
Roseburg;04158;10.6333;53.5333;515
Buxtehude;04161;9.7;53.4667;37901
Jork, Niederelbe;04162;9.68333;53.5333;11706
Bliedersdorf;04163;9.56667;53.4833;5633
Brest, Kreis Stade;04164;9.38333;53.45;11888
Appel, Nordheide;04165;9.75;53.3833;2919
Ahlerstedt;04166;9.45;53.4;4928
Apensen;04167;9.61667;53.4333;2917
Neu Wulmstorf, Niederelbe;04168;9.8;53.4667;20341
Sauensiek;04169;9.6;53.3833;2096
Eyendorf, Lüneburger Heide;04172;10.15;53.2;4224
Garstedt, Winsener Geest;04173;10.15;53.2833;1517
Stelle, Kreis Harburg;04174;10.1167;53.3833;11100
Egestorf, Nordheide;04175;10.0667;53.1833;2401
Marschacht;04176;10.3833;53.4167;3959
Drage, Elbe;04177;10.2667;53.4167;3333
Radbruch;04178;10.2833;53.3167;1683
Königsmoor, Nordheide;04180;9.65;53.2333;639
Buchholz in der Nordheide;04181;9.86667;53.3333;37556
Heidenau, Nordheide;04182;9.66667;53.3167;13256
Bendestorf;04183;9.96667;53.35;6890
Asendorf, Nordheide;04184;9.98333;53.2833;4548
Brackel bei Winsen, Luhe;04185;10.0333;53.3;1612
Dohren, Nordheide;04186;9.7;53.3;985
Handeloh;04188;9.83333;53.25;2419
Undeloh;04189;9.98333;53.2;868
Hasenmoor;04191;9.98333;53.9;19691
Armstedt;04192;9.85;53.9667;13342
Alveslohe;04193;9.91667;53.7833;26183
Hüttblek;04194;10.0667;53.8333;1180
Hartenholm;04195;10.0833;53.9;1777
Achim bei Bremen;04202;9.01667;53.0333;30092
Weyhe bei Bremen;04203;8.85;52.9667;30325
Morsum, Kreis Verden;04204;9.08333;52.95;4482
Ottersberg bei Bremen;04205;9.15;53.1;12110
Oyten;04207;9.01667;53.05;15360
Grasberg bei Bremen;04208;8.98333;53.1833;7708
Schwanewede;04209;8.6;53.2333;19977
Stuhr;0421;8.75;53.0333;545932
Delmenhorst;04221;8.61667;53.05;76094
Ganderkesee;04222;8.53333;53.0333;30924
Groß Ippener;04224;8.61667;52.9667;1124
Verden (Aller);04231;9.23333;52.9167;26899
Langwedel, Kreis Verden;04232;9.21667;52.9667;14716
Blender;04233;9.13333;52.9167;2850
Dörverden;04234;9.23333;52.85;9721
Kirchlinteln;04236;9.31667;52.95;10446
Bassum;04241;8.73333;52.85;16155
Syke;04242;8.83333;52.9;24233
Twistringen;04243;8.65;52.8;12518
Dünsen bei Bassum;04244;8.63333;52.9167;4471
Neuenkirchen bei Bassum;04245;8.73333;52.7667;1073
Affinghausen;04247;8.88333;52.7833;938
Bücken bei Hoya;04251;9.13844;52.7795;3914
Asendorf bei Bruchhausen-Vilsen;04252;9;52.7667;6128
Eystrup;04254;9.21752;52.7764;3242
Martfeld;04255;9.06667;52.8667;2742
Hilgermissen;04256;9.15605;52.8442;2238
Schwarme;04258;9.01667;52.9;2393
Rotenburg an der Wümme;04261;9.4;53.1167;22093
Visselhövede;04262;9.6;52.9833;10707
Scheeßel;04263;9.48333;53.1667;12728
Ahausen, Kreis Rotenburg, Wümme;04264;9.31667;53.0667;1720
Fintel;04265;9.68333;53.1667;2909
Bothel, Kreis Rotenburg an der Wümme;04266;9.5;53.0667;2357
Helvesiek;04267;9.5;53.2167;1979
Bötersen;04268;9.31667;53.1333;1014
Sottrum, Kreis Rotenburg an der Wümme;04269;9.23333;53.1167;5847
Sulingen;04271;8.8;52.6833;12742
Maasen;04272;8.88333;52.7;1293
Bahrenborstel;04273;8.8;52.5667;2008
Varrel bei Sulingen;04274;8.73333;52.6167;1430
Ehrenburg bei Sulingen;04275;8.7;52.75;1730
Borstel bei Sulingen;04276;8.98333;52.6667;1398
Scholen bei Sulingen;04277;8.76667;52.7333;1536
Heeslingen;04281;9.33333;53.3167;12133
Groß Meckelsen;04282;9.45;53.2833;5446
Bülstedt;04283;9.15;53.2167;3507
Anderlingen;04284;9.3;53.3667;3271
Breddorf;04285;9.08333;53.3;1166
Gyhum;04286;9.31667;53.2167;2352
Kirchtimke;04289;9.15;53.25;993
Ritterhude;04292;8.75;53.1833;13997
Riede, Kreis Verden;04294;8.95;52.9667;2708
Emtinghausen;04295;8.96667;52.9333;1653
Lilienthal bei Bremen;04298;8.91667;53.1333;17943
Löptin;0430;10.2167;54.1833;300
Barmissen;04302;10.1833;54.2;761
Dobersdorf, Holstein;04303;10.2833;54.3167;1202
Groß Vollstedt;04305;9.86667;54.2333;1582
Raisdorf;04307;10.2333;54.2833;7641
Schwedeneck;04308;10.0833;54.4667;3069
Kiel;0431;10.1333;54.3333;233620
Heidmühlen, Holstein;04320;10.0833;53.9667;688
Neumünster, Holstein;04321;9.98333;54.0667;78128
Großharrie;04322;10.05;54.1167;7615
Belau bei Wankendorf;04323;10.2667;54.1;5076
Arpsdorf;04324;9.86667;54.0333;2184
Ruhwinkel;04326;10.2167;54.1;2975
Großenaspe;04327;9.96667;53.9833;2845
Daldorf;04328;10.25;54.0167;3386
Langwedel, Holstein;04329;9.93333;54.2167;1374
Emkendorf bei Rendsburg;04330;9.85;54.2667;1509
Büdelsdorf;04331;9.68333;54.3167;28387
Hamdorf bei Rendsburg;04332;9.53333;54.2333;1295
Erfde;04333;9.31667;54.3;2094
Bovenau;04334;9.83333;54.3333;1329
Bargstall;04335;9.46667;54.2667;2380
Owschlag;04336;9.6;54.3833;3592
Embühren;04337;9.58333;54.1667;3312
Alt Duvenstedt;04338;9.65;54.3667;1875
Christiansholm;04339;9.41667;54.3167;281
Achterwehr;04340;9.96667;54.3167;2087
Boksee;04342;10.1333;54.2333;15807
Brodersdorf;04343;10.25;54.3833;5354
Barsbek;04344;10.3167;54.4;6533
Felm;04346;10.05;54.4167;6571
Böhnhusen;04347;10.0667;54.2167;7235
Schönkirchen, Holstein;04348;10.2333;54.3333;6485
Dänischenhagen;04349;10.1333;54.4333;3382
Altenhof bei Eckernförde;04351;9.86667;54.4333;23172
Damp;04352;9.98333;54.5833;1606
Ahlefeld bei Rendsburg;04353;9.66667;54.4;1045
Fleckeby;04354;9.7;54.4833;1807
Rieseby;04355;9.81667;54.5333;2560
Borgstedt bei Rendsburg;04356;9.71667;54.3333;1436
Holtsee;04357;9.85;54.4;1370
Loose bei Eckernförde;04358;9.88333;54.5167;841
Göhl;04361;10.95;54.2833;9919
Heiligenhafen, Holstein;04362;10.9833;54.3667;9331
Beschendorf;04363;10.8667;54.1833;5043
